stem,model,perturbation,level,psnr,ssim,lpips,clip_cos,dinov2L_cos
20260505_143834_672236_f00ca076,teacher_15b,gamma,0.8,32.762684366761874,0.870013415813446,0.04230726510286331,0.9800780415534973,0.9359498620033264
20260505_143834_672236_f00ca076,student_l1b_c,gamma,0.8,31.324172988575395,0.8586602210998535,0.062368087470531464,0.9560993313789368,0.9340717196464539
20260505_143834_672236_f00ca076,teacher_15b,gamma,1.2,32.90644484157876,0.8703975677490234,0.04218904674053192,0.9813257455825806,0.9442884922027588
20260505_143834_672236_f00ca076,student_l1b_c,gamma,1.2,30.58743015713267,0.859176516532898,0.05880621448159218,0.9574297666549683,0.9504172801971436
20260505_143834_672236_f00ca076,teacher_15b,blur,1.0,28.87523100188828,0.7224590182304382,0.37464240193367004,0.9600377082824707,0.9386131167411804
20260505_143834_672236_f00ca076,student_l1b_c,blur,1.0,27.938659352135097,0.7086950540542603,0.40358784794807434,0.9493106007575989,0.947702944278717
20260505_143834_672236_f00ca076,teacher_15b,blur,2.0,22.286910605102026,0.6245197057723999,0.6261745691299438,0.8727609515190125,0.4607188105583191
20260505_143834_672236_f00ca076,student_l1b_c,blur,2.0,23.39462508305608,0.6017398834228516,0.6888372898101807,0.8164246678352356,0.5771952271461487
20260505_143834_672236_f00ca076,teacher_15b,noise,0.01,32.32976274811857,0.8476120233535767,0.04780815169215202,0.9671415090560913,0.8997955918312073
20260505_143834_672236_f00ca076,student_l1b_c,noise,0.01,30.629058069102427,0.8370645046234131,0.06113947555422783,0.9487622380256653,0.9047433733940125
20260505_143834_672236_f00ca076,teacher_15b,noise,0.03,29.089849882562618,0.7214722633361816,0.10998084396123886,0.9243635535240173,0.9084738492965698
20260505_143834_672236_f00ca076,student_l1b_c,noise,0.03,25.902922235755717,0.695517897605896,0.1471346616744995,0.9084447622299194,0.9107722640037537
20260505_123722_527543_a473e239,teacher_15b,clean,0.0,24.98326123669704,0.8229663372039795,0.10322244465351105,0.9557623863220215,0.9427804946899414
20260505_123722_527543_a473e239,student_l1b_c,clean,0.0,21.294607570792085,0.7805157899856567,0.15912862122058868,0.9356935620307922,0.9349358081817627
20260505_123722_527543_a473e239,teacher_15b,exposure,0.8,24.52353258197379,0.8221258521080017,0.10401580482721329,0.9485002160072327,0.9532507658004761
20260505_123722_527543_a473e239,student_l1b_c,exposure,0.8,21.63442930182002,0.7737049460411072,0.16224834322929382,0.9453166127204895,0.9264050126075745
20260505_123722_527543_a473e239,teacher_15b,exposure,1.2,23.83319555849971,0.8141498565673828,0.11161627620458603,0.9567342400550842,0.9368566274642944
20260505_123722_527543_a473e239,student_l1b_c,exposure,1.2,20.29938624777072,0.7768371105194092,0.16283883154392242,0.9295191764831543,0.9291679263114929
20260505_123722_527543_a473e239,teacher_15b,gamma,0.8,25.048123559452836,0.8227434158325195,0.10354359447956085,0.9591008424758911,0.9410281181335449
20260505_123722_527543_a473e239,student_l1b_c,gamma,0.8,21.12921069323701,0.7786024808883667,0.16168904304504395,0.9379985332489014,0.9329675436019897
20260505_123722_527543_a473e239,teacher_15b,gamma,1.2,24.905541876109897,0.8232810497283936,0.10307691246271133,0.9428243041038513,0.9440000057220459
20260505_123722_527543_a473e239,student_l1b_c,gamma,1.2,21.428185387706186,0.7800137996673584,0.15802298486232758,0.9401822686195374,0.9329712986946106
20260505_123722_527543_a473e239,teacher_15b,blur,1.0,21.649997277215938,0.6758823394775391,0.38518595695495605,0.8398553729057312,0.8588664531707764
20260505_123722_527543_a473e239,student_l1b_c,blur,1.0,20.006049490965854,0.6422080397605896,0.4660005569458008,0.8597484827041626,0.8493552803993225
20260505_123722_527543_a473e239,teacher_15b,blur,2.0,19.45769192879147,0.5416399836540222,0.6534684896469116,0.8171193599700928,0.4906800389289856
20260505_123722_527543_a473e239,student_l1b_c,blur,2.0,19.418264691702877,0.5387165546417236,0.6677519679069519,0.8109748959541321,0.5680361986160278
20260505_123722_527543_a473e239,teacher_15b,noise,0.01,24.133637313006183,0.7892600893974304,0.1273590624332428,0.9553166031837463,0.9247057437896729
20260505_123722_527543_a473e239,student_l1b_c,noise,0.01,21.380725126921327,0.758169412612915,0.16809745132923126,0.9228931665420532,0.9163322448730469
20260505_123722_527543_a473e239,teacher_15b,noise,0.03,20.338334258372996,0.6129274368286133,0.2762467563152313,0.8644505739212036,0.7771884202957153
20260505_123722_527543_a473e239,student_l1b_c,noise,0.03,20.98349248008352,0.6416271924972534,0.2514634132385254,0.8678392171859741,0.7330265045166016
20260505_160044_0c4eecad,teacher_15b,clean,0.0,32.26755750365167,0.8883587121963501,0.03691808879375458,0.9910711646080017,0.948136568069458
20260505_160044_0c4eecad,student_l1b_c,clean,0.0,30.58544557514913,0.8623967170715332,0.057998958975076675,0.9879892468452454,0.9252629280090332
20260505_160044_0c4eecad,teacher_15b,exposure,0.8,29.967917353629932,0.8853044509887695,0.04229537397623062,0.9882806539535522,0.9452532529830933
20260505_160044_0c4eecad,student_l1b_c,exposure,0.8,27.810096700252352,0.8534629344940186,0.06614486128091812,0.9839646816253662,0.915282666683197
20260505_160044_0c4eecad,teacher_15b,exposure,1.2,32.222464696347515,0.8880287408828735,0.036146968603134155,0.9905632734298706,0.9510847330093384
20260505_160044_0c4eecad,student_l1b_c,exposure,1.2,29.84599655077979,0.8641263842582703,0.059814441949129105,0.9877361059188843,0.9274752736091614
20260505_160044_0c4eecad,teacher_15b,gamma,0.8,32.26468094573213,0.8881463408470154,0.0372353196144104,0.9901300668716431,0.9482262134552002
20260505_160044_0c4eecad,student_l1b_c,gamma,0.8,30.42400833314939,0.8607951402664185,0.0579107291996479,0.9874087572097778,0.9230877757072449
20260505_160044_0c4eecad,teacher_15b,gamma,1.2,32.20046145212023,0.8882302045822144,0.03715440630912781,0.9908397197723389,0.9475491642951965
20260505_160044_0c4eecad,student_l1b_c,gamma,1.2,30.48436357116151,0.8621482849121094,0.06001292169094086,0.9870612621307373,0.9198051691055298
20260505_160044_0c4eecad,teacher_15b,blur,1.0,27.559178169774007,0.7993522882461548,0.27094101905822754,0.974553108215332,0.9170621633529663
20260505_160044_0c4eecad,student_l1b_c,blur,1.0,27.06288885021161,0.7725356817245483,0.29017114639282227,0.9632214903831482,0.7631857395172119
20260505_160044_0c4eecad,teacher_15b,blur,2.0,20.228130224068913,0.5588315725326538,0.6458497643470764,0.8454602956771851,0.43784287571907043
20260505_160044_0c4eecad,student_l1b_c,blur,2.0,13.821502422615257,0.44076383113861084,0.7801457643508911,0.841446042060852,0.49838584661483765
20260505_160044_0c4eecad,teacher_15b,noise,0.01,30.60166357790386,0.8746511340141296,0.05202432721853256,0.9794359803199768,0.9500504732131958
20260505_160044_0c4eecad,student_l1b_c,noise,0.01,29.794134069263706,0.8409930467605591,0.10378120839595795,0.9545121192932129,0.8660378456115723
20260505_160044_0c4eecad,teacher_15b,noise,0.03,14.74956389514712,0.6120980978012085,0.327268123626709,0.9368553757667542,0.6204574108123779
20260505_160044_0c4eecad,student_l1b_c,noise,0.03,12.907134607935207,0.4713912904262543,0.47132647037506104,0.8829852342605591,0.5848432779312134
20260505_133936_506082_cf8c21ee,teacher_15b,clean,0.0,16.096779611505905,0.6447044610977173,0.22340768575668335,0.923209547996521,0.8220847845077515
20260505_133936_506082_cf8c21ee,student_l1b_c,clean,0.0,16.4617659370558,0.5965664386749268,0.255124032497406,0.8694336414337158,0.8258504867553711
20260505_133936_506082_cf8c21ee,teacher_15b,exposure,0.8,16.171623765743945,0.6240464448928833,0.23416584730148315,0.89210444688797,0.7617555856704712
20260505_133936_506082_cf8c21ee,student_l1b_c,exposure,0.8,16.578136688325536,0.5977839231491089,0.2502327859401703,0.8537311553955078,0.7953827381134033
20260505_133936_506082_cf8c21ee,teacher_15b,exposure,1.2,15.78847353254718,0.6433877944946289,0.23554325103759766,0.938488781452179,0.8345475196838379
20260505_133936_506082_cf8c21ee,student_l1b_c,exposure,1.2,15.482469182259187,0.5748525261878967,0.2801280915737152,0.8837673664093018,0.8283509612083435
20260505_133936_506082_cf8c21ee,teacher_15b,gamma,0.8,16.116051481659753,0.6421765089035034,0.22419488430023193,0.9282609820365906,0.8156348466873169
20260505_133936_506082_cf8c21ee,student_l1b_c,gamma,0.8,16.521209019661924,0.5940369367599487,0.25692933797836304,0.8630568981170654,0.8026667833328247
20260505_133936_506082_cf8c21ee,teacher_15b,gamma,1.2,16.125450741633088,0.6460856795310974,0.22154022753238678,0.9340270757675171,0.8189210891723633
20260505_133936_506082_cf8c21ee,student_l1b_c,gamma,1.2,16.41481755183189,0.5984000563621521,0.2530427873134613,0.8718937635421753,0.8308688402175903
20260505_133936_506082_cf8c21ee,teacher_15b,blur,1.0,11.082864608650722,0.36827120184898376,0.5618560910224915,0.7746024131774902,0.48138388991355896
20260505_133936_506082_cf8c21ee,student_l1b_c,blur,1.0,11.608423208720403,0.393498957157135,0.5519840717315674,0.7876530289649963,0.5872724652290344
20260505_133936_506082_cf8c21ee,teacher_15b,blur,2.0,9.941518473153431,0.2427891194820404,0.8826183080673218,0.6279892325401306,0.030381763353943825
20260505_133936_506082_cf8c21ee,student_l1b_c,blur,2.0,8.854163088658723,0.1825091540813446,0.9331372976303101,0.6950344443321228,0.157477468252182
20260505_133936_506082_cf8c21ee,teacher_15b,noise,0.01,14.6996097143339,0.6116442680358887,0.2603209912776947,0.9201955795288086,0.7858084440231323
20260505_133936_506082_cf8c21ee,student_l1b_c,noise,0.01,14.43623910940593,0.5479823350906372,0.29992589354515076,0.8943682909011841,0.7339184284210205
20260505_133936_506082_cf8c21ee,teacher_15b,noise,0.03,11.519464302381008,0.4605160653591156,0.4104038178920746,0.8364625573158264,0.6239334940910339
20260505_133936_506082_cf8c21ee,student_l1b_c,noise,0.03,11.454341151209864,0.39221927523612976,0.44531723856925964,0.8123019337654114,0.5439438819885254
20260505_155407_0c4eecad,teacher_15b,clean,0.0,30.357718127067088,0.8457218408584595,0.06534124910831451,0.9751060605049133,0.8504945039749146
20260505_155407_0c4eecad,student_l1b_c,clean,0.0,29.2808872194249,0.8175572156906128,0.08950208127498627,0.9648493528366089,0.8292975425720215
20260505_155407_0c4eecad,teacher_15b,exposure,0.8,29.34742011034455,0.8421415090560913,0.06829378753900528,0.9702309966087341,0.8530113697052002
20260505_155407_0c4eecad,student_l1b_c,exposure,0.8,27.37659360263696,0.8092800378799438,0.09861956536769867,0.9630569219589233,0.8297053575515747
20260505_155407_0c4eecad,teacher_15b,exposure,1.2,29.949229553214778,0.8454140424728394,0.06682806462049484,0.9794960618019104,0.8362944722175598
20260505_155407_0c4eecad,student_l1b_c,exposure,1.2,27.45001784727267,0.8185850381851196,0.09190146625041962,0.9638309478759766,0.8302820920944214
20260505_155407_0c4eecad,teacher_15b,gamma,0.8,30.311215523907123,0.8447350263595581,0.06599854677915573,0.9736391305923462,0.8468163013458252
20260505_155407_0c4eecad,student_l1b_c,gamma,0.8,29.154543715743873,0.8142857551574707,0.09162750095129013,0.9651047587394714,0.8254624605178833
20260505_155407_0c4eecad,teacher_15b,gamma,1.2,30.376008386247246,0.8461241722106934,0.0651705339550972,0.9756342172622681,0.8541709184646606
20260505_155407_0c4eecad,student_l1b_c,gamma,1.2,29.318340800613992,0.8190404176712036,0.08956354856491089,0.9655238389968872,0.8351254463195801
20260505_155407_0c4eecad,teacher_15b,blur,1.0,26.67019828831041,0.7367403507232666,0.30164834856987,0.9422321319580078,0.7750544548034668
20260505_155407_0c4eecad,student_l1b_c,blur,1.0,25.411022427580964,0.6858941316604614,0.3633202016353607,0.9380582571029663,0.6725895404815674
20260505_155407_0c4eecad,teacher_15b,blur,2.0,19.741835966585032,0.49340367317199707,0.6955541968345642,0.7914602160453796,0.3222208023071289
20260505_155407_0c4eecad,student_l1b_c,blur,2.0,12.617200893506062,0.34449276328086853,0.850622296333313,0.7725899815559387,0.3925687074661255
20260505_155407_0c4eecad,teacher_15b,noise,0.01,29.49344422532544,0.8336989879608154,0.07115201652050018,0.964772641658783,0.8537396788597107
20260505_155407_0c4eecad,student_l1b_c,noise,0.01,28.762956122393227,0.7995288372039795,0.10565576702356339,0.9485845565795898,0.8259405493736267
20260505_155407_0c4eecad,teacher_15b,noise,0.03,16.0417102785544,0.6264585256576538,0.274659126996994,0.8897917866706848,0.6863072514533997
20260505_155407_0c4eecad,student_l1b_c,noise,0.03,13.851807703746477,0.5179054737091064,0.3646739721298218,0.8636007308959961,0.541594386100769
20260505_153922_0c4eecad,teacher_15b,clean,0.0,23.164436968985804,0.7629513740539551,0.15328571200370789,0.9421805739402771,0.8807486891746521
20260505_153922_0c4eecad,student_l1b_c,clean,0.0,21.27837461502722,0.6948009729385376,0.19800522923469543,0.7909370064735413,0.7764390707015991
20260505_153922_0c4eecad,teacher_15b,exposure,0.8,21.94997211632248,0.7478301525115967,0.161659836769104,0.9423257112503052,0.8588529825210571
20260505_153922_0c4eecad,student_l1b_c,exposure,0.8,20.543193678780042,0.6892431974411011,0.2037898302078247,0.7799656391143799,0.7700732350349426
20260505_153922_0c4eecad,teacher_15b,exposure,1.2,22.553784377415596,0.7588742971420288,0.15234461426734924,0.9398399591445923,0.8889755010604858
20260505_153922_0c4eecad,student_l1b_c,exposure,1.2,20.52825770450397,0.6863487958908081,0.21024835109710693,0.7760289907455444,0.7768633365631104
20260505_153922_0c4eecad,teacher_15b,gamma,0.8,23.118051472206034,0.7624174952507019,0.15337863564491272,0.9420934915542603,0.88591068983078
20260505_153922_0c4eecad,student_l1b_c,gamma,0.8,21.14672050248287,0.6945945620536804,0.1963522881269455,0.795384407043457,0.7867914438247681
20260505_153922_0c4eecad,teacher_15b,gamma,1.2,23.165898131700263,0.7627547979354858,0.15369689464569092,0.9438688158988953,0.8801083564758301
20260505_153922_0c4eecad,student_l1b_c,gamma,1.2,21.33999537746812,0.694054126739502,0.20132344961166382,0.7795312404632568,0.7660109996795654
20260505_153922_0c4eecad,teacher_15b,blur,1.0,16.67632454162932,0.583014190196991,0.4284731447696686,0.8390301465988159,0.8753634095191956
20260505_153922_0c4eecad,student_l1b_c,blur,1.0,15.018271600277407,0.5234020352363586,0.5129414200782776,0.6849390268325806,0.747269868850708
20260505_153922_0c4eecad,teacher_15b,blur,2.0,13.245240605772748,0.42320680618286133,0.7096655964851379,0.6622729301452637,0.6087930798530579
20260505_153922_0c4eecad,student_l1b_c,blur,2.0,14.197506771482974,0.44223111867904663,0.723447322845459,0.6804146766662598,0.5948236584663391
20260505_153922_0c4eecad,teacher_15b,noise,0.01,22.719335428006872,0.7501904368400574,0.15544994175434113,0.9381535053253174,0.9071455001831055
20260505_153922_0c4eecad,student_l1b_c,noise,0.01,20.85237618848929,0.6812973022460938,0.20868375897407532,0.7840876579284668,0.7488206624984741
20260505_153922_0c4eecad,teacher_15b,noise,0.03,16.550192543710548,0.6046092510223389,0.3084637522697449,0.8578633069992065,0.801615834236145
20260505_153922_0c4eecad,student_l1b_c,noise,0.03,16.023040934106913,0.5552223920822144,0.3829488456249237,0.7410138845443726,0.7266164422035217
20260505_132249_811451_36673bd5,teacher_15b,clean,0.0,19.967989020424543,0.7323557734489441,0.12633009254932404,0.9873614311218262,0.9510284662246704
20260505_132249_811451_36673bd5,student_l1b_c,clean,0.0,19.4305231948896,0.6976445913314819,0.14929348230361938,0.9789489507675171,0.8993258476257324
20260505_132249_811451_36673bd5,teacher_15b,exposure,0.8,19.395011676016193,0.7178215980529785,0.13858039677143097,0.9839469194412231,0.9518011808395386
20260505_132249_811451_36673bd5,student_l1b_c,exposure,0.8,18.6306871729872,0.6760038137435913,0.1609792560338974,0.9643518924713135,0.9309228658676147
20260505_132249_811451_36673bd5,teacher_15b,exposure,1.2,20.10649702964755,0.7364656925201416,0.12205100804567337,0.9866834878921509,0.9428490400314331
20260505_132249_811451_36673bd5,student_l1b_c,exposure,1.2,19.39832687838972,0.702056884765625,0.15173307061195374,0.9800414443016052,0.8723106384277344
20260505_132249_811451_36673bd5,teacher_15b,gamma,0.8,19.99880748392798,0.7317835092544556,0.1280849725008011,0.9858330488204956,0.9499058127403259
20260505_132249_811451_36673bd5,student_l1b_c,gamma,0.8,19.38427384213506,0.6934456825256348,0.15379279851913452,0.9723801612854004,0.9025663733482361
20260505_132249_811451_36673bd5,teacher_15b,gamma,1.2,19.88039777201928,0.7313775420188904,0.12688815593719482,0.985771894454956,0.951680600643158
20260505_132249_811451_36673bd5,student_l1b_c,gamma,1.2,19.409576508377054,0.6987639665603638,0.14771324396133423,0.9802660346031189,0.9023313522338867
20260505_132249_811451_36673bd5,teacher_15b,blur,1.0,17.220664691686327,0.532569408416748,0.358552485704422,0.9597173929214478,0.8326073884963989
20260505_132249_811451_36673bd5,student_l1b_c,blur,1.0,17.231774160914387,0.5304402112960815,0.37411680817604065,0.9541476964950562,0.666256844997406
20260505_132249_811451_36673bd5,teacher_15b,blur,2.0,15.163579875789768,0.31866857409477234,0.7785601019859314,0.8667666912078857,0.43391239643096924
20260505_132249_811451_36673bd5,student_l1b_c,blur,2.0,11.980961968578738,0.20654913783073425,0.8600730299949646,0.8753736615180969,0.43775907158851624
20260505_132249_811451_36673bd5,teacher_15b,noise,0.01,19.979349797756818,0.7271408438682556,0.12826211750507355,0.9868943691253662,0.9482825994491577
20260505_132249_811451_36673bd5,student_l1b_c,noise,0.01,19.4193540608391,0.6943899989128113,0.14836445450782776,0.978554368019104,0.9187312126159668
